Fecha,Precio_Apertura,Precio_Máximo,Precio_Mínimo,Precio_Cierre,Volumen,Precio_Promedio,Diferencia,Patron_Ganancia,Variabilidad
2020-11-27,17153914063,17445023438,16526423828,17108402344,38886494645,0,0.0,Pérdida,-8.41
2020-11-28,17112933594,17853939453,16910652344,17717414063,32601040734,1,1.0,Ganancia,-0.24
2020-11-29,17719634766,18283628906,17559117188,18177484375,31133957704,1,0.0,Pérdida,3.55
2020-11-30,18178322266,19749263672,18178322266,19625835938,47728480399,1,0.0,Pérdida,2.59
2020-01-12,19633769531,19845974609,18321921875,18802998047,49633658712,0,-1.0,Pérdida,8.01
2020-02-12,18801744141,19308330078,18347718750,19201091797,37387697139,1,1.0,Ganancia,-4.24
2020-03-12,19205925781,19566191406,18925785156,19445398438,31930317405,1,0.0,Pérdida,2.15
2020-04-12,19446966797,19511404297,18697193359,18699765625,33872388058,0,-1.0,Pérdida,1.26
2020-05-12,18698384766,19160449219,18590193359,19154230469,27242455064,1,1.0,Ganancia,-3.85
2020-06-12,19154179688,19390500000,18897894531,19345121094,25293775714,1,0.0,Pérdida,2.44
2020-07-12,19343128906,19411828125,18931142578,19191630859,26896357742,0,-1.0,Pérdida,0.99
2020-08-12,19191529297,19283478516,18269945313,18321144531,31692288756,0,0.0,Pérdida,-0.78
2020-09-12,18320884766,18626292969,17935546875,18553916016,34420373071,1,1.0,Ganancia,-4.54
2020-10-12,18553298828,18553298828,17957064453,18264992188,25547132265,0,-1.0,Pérdida,1.27
2020-11-12,18263929688,18268453125,17619533203,18058904297,27919640985,0,0.0,Pérdida,-1.56
2020-12-12,18051320313,18919550781,18046041016,18803656250,21752580802,1,1.0,Ganancia,-1.16
2020-12-13,18806765625,19381535156,18734332031,19142382813,25450468637,1,0.0,Pérdida,4.18
2020-12-14,19144492188,19305099609,19012708984,19246644531,22473997681,1,0.0,Pérdida,1.8
2020-12-15,19246919922,19525007813,19079841797,19417076172,26741982541,1,0.0,Pérdida,0.54
2020-12-16,19418818359,21458908203,19298316406,21310597656,44409011479,1,0.0,Pérdida,0.89
2020-12-17,21308351563,23642660156,21234675781,22805162109,71378606374,1,0.0,Pérdida,9.73
2020-12-18,22806796875,23238601563,22399812500,23137960938,40387896275,1,0.0,Pérdida,7.03
2020-12-19,23132865234,24085855469,22826472656,23869832031,38487546580,1,0.0,Pérdida,1.43
2020-12-20,23861765625,24209660156,23147710938,23477294922,37844228422,0,-1.0,Pérdida,3.15
2020-12-21,23474455078,24059982422,22159367188,22803082031,45852713981,0,0.0,Pérdida,-1.62
2020-12-22,22794039063,23789902344,22430605469,23783029297,44171632681,1,1.0,Ganancia,-2.9
2020-12-23,23781974609,24024490234,22802646484,23241345703,51146161904,0,-1.0,Pérdida,4.33
2020-12-24,23240203125,23768337891,22777597656,23735949219,41080759713,1,1.0,Ganancia,-2.28
2020-12-25,23733570313,24710101563,23463673828,24664791016,42068395846,1,0.0,Pérdida,2.12
2020-12-26,24677015625,26718070313,24522689453,26437037109,48332647295,1,0.0,Pérdida,3.98
2020-12-27,26439373047,28288839844,25922769531,26272294922,66479895605,0,-1.0,Pérdida,7.14
2020-12-28,26280822266,27389111328,26207640625,27084808594,49056742893,1,1.0,Ganancia,-0.6
2020-12-29,27081810547,27370720703,25987298828,27362437500,45265946774,1,0.0,Pérdida,3.05
2020-12-30,27360089844,28937740234,27360089844,28840953125,51287442704,1,0.0,Pérdida,1.03
2020-12-31,28841574219,29244876953,28201992188,29001720703,46754964848,1,0.0,Pérdida,5.41
2021-01-01,28994009766,29600626953,28803585938,29374152344,40730301359,1,0.0,Pérdida,0.53
2021-02-01,29376455078,33155117188,29091181641,32127267578,67865420765,1,0.0,Pérdida,1.32
2021-03-01,32129408203,34608558594,32052316406,32782023438,78665235202,1,0.0,Pérdida,9.37
2021-04-01,32810949219,33440218750,28722755859,31971914063,81163475344,0,-1.0,Pérdida,2.12
2021-05-01,31977041016,34437589844,30221187500,33992429688,67547324782,1,1.0,Ganancia,-2.54
2021-06-01,34013613281,36879699219,33514035156,36824363281,75289433811,1,0.0,Pérdida,6.37
2021-07-01,36833875000,40180367188,36491191406,39371042969,84762141031,1,0.0,Pérdida,8.29
2021-08-01,39381765625,41946738281,36838636719,40797609375,88107519480,1,0.0,Pérdida,6.92
2021-09-01,40788640625,41436351563,38980875000,40254546875,61984162837,0,-1.0,Pérdida,3.57
2021-10-01,40254218750,41420191406,35984628906,38356441406,79980747690,0,0.0,Pérdida,-1.31
2021-11-01,38346531250,38346531250,30549599609,35566656250,123320567399,0,0.0,Pérdida,-4.74
2021-12-01,35516359375,36568527344,32697976563,33922960938,74773277909,0,0.0,Pérdida,-7.38
2021-01-13,33915121094,37599960938,32584667969,37316359375,69364315979,1,1.0,Ganancia,-4.51
2021-01-14,37325109375,39966406250,36868562500,39187328125,63615990033,1,0.0,Pérdida,10.05
2021-01-15,39156707031,39577710938,34659589844,36825367188,67760757881,0,-1.0,Pérdida,4.91
2021-01-16,36821648438,37864367188,35633554688,36178140625,57706187875,0,0.0,Pérdida,-5.96
2021-01-17,36163648438,36722351563,34069320313,35791277344,52359854336,0,0.0,Pérdida,-1.79
2021-01-18,35792238281,37299285156,34883843750,36630074219,49511702429,1,1.0,Ganancia,-1.03
2021-01-19,36642234375,37755890625,36069804688,36069804688,57244195486,0,-1.0,Pérdida,2.37
2021-01-20,36050113281,36378328125,33570476563,35547750000,66834573161,0,0.0,Pérdida,-1.62
2021-01-21,35549398438,35552679688,30250750000,30825699219,75643067688,0,0.0,Pérdida,-1.39
2021-01-22,30817625000,33811851563,28953373047,33005761719,77207272511,1,1.0,Ganancia,-13.31
2021-01-23,32985757813,33360976563,31493160156,32067642578,48354737975,0,-1.0,Pérdida,7.04
2021-01-24,32064376953,32944007813,31106685547,32289378906,48643830599,1,1.0,Ganancia,-2.79
2021-01-25,32285798828,34802742188,32087787109,32366392578,59897054838,1,0.0,Pérdida,0.69
2021-01-26,32358613281,32794550781,31030265625,32569849609,60255421470,1,0.0,Pérdida,0.23
2021-01-27,32564029297,32564029297,29367138672,30432546875,62576762015,0,-1.0,Pérdida,0.63
2021-01-28,30441041016,33858312500,30023207031,33466097656,76517157706,1,1.0,Ganancia,-6.52
2021-01-29,34318671875,38406261719,32064814453,34316386719,117894572511,0,-1.0,Pérdida,12.74
2021-01-30,34295933594,34834707031,32940187500,34269523438,65141828798,0,0.0,Pérdida,-0.07
2021-01-31,34270878906,34288332031,32270175781,33114359375,52754542671,0,0.0,Pérdida,-0.07
2021-01-02,33114578125,34638214844,32384228516,33537175781,61400400660,1,1.0,Ganancia,-3.37
2021-02-02,33533199219,35896882813,33489218750,35510289063,63088585433,1,0.0,Pérdida,1.26
2021-03-02,35510820313,37480187500,35443984375,37472089844,61166818159,1,0.0,Pérdida,5.9
2021-04-02,37475105469,38592175781,36317500000,36926066406,68838074392,0,-1.0,Pérdida,5.53
2021-05-02,36931546875,38225906250,36658761719,38144308594,58598066402,1,1.0,Ganancia,-1.45
2021-06-02,38138386719,40846546875,38138386719,39266011719,71326033653,1,0.0,Pérdida,3.27
2021-07-02,39250191406,39621835938,37446152344,38903441406,65500641143,0,-1.0,Pérdida,2.92
2021-08-02,38886828125,46203929688,38076324219,46196464844,101467222687,1,1.0,Ganancia,-0.93
2021-09-02,46184992188,48003722656,45166960938,46481105469,91809846886,1,0.0,Pérdida,18.77
2021-10-02,46469761719,47145566406,43881152344,44918183594,87301089896,0,-1.0,Pérdida,0.62
2021-11-02,44898710938,48463468750,44187761719,47909332031,81388911810,1,1.0,Ganancia,-3.38
2021-12-02,47877035156,48745734375,46424976563,47504851563,76555041196,0,-1.0,Pérdida,6.63
2021-02-13,47491203125,48047746094,46392281250,47105515625,70250456155,0,0.0,Pérdida,-0.81
2021-02-14,47114507813,49487640625,47114507813,48717289063,71248675228,1,1.0,Ganancia,-0.79
2021-02-15,48696535156,48875570313,46347476563,47945058594,77069903166,0,-1.0,Pérdida,3.36
2021-02-16,47944457031,50341101563,47201304688,49199871094,77049582886,1,1.0,Ganancia,-1.54
2021-02-17,49207277344,52533914063,49072378906,52149007813,80820545404,1,0.0,Pérdida,2.63
2021-02-18,52140972656,52474105469,51015765625,51679796875,52054723579,0,-1.0,Pérdida,5.96
2021-02-19,51675980469,56113652344,50937277344,55888132813,63495496918,1,1.0,Ganancia,-0.89
2021-02-20,55887335938,57505226563,54626558594,56099519531,68145460026,1,0.0,Pérdida,8.15
2021-02-21,56068566406,58330570313,55672609375,57539945313,51897585191,1,0.0,Pérdida,0.32
2021-02-22,57532738281,57533390625,48967566406,54207320313,92052420332,0,-1.0,Pérdida,2.61
2021-02-23,54204929688,54204929688,45290589844,48824425781,106102492824,0,0.0,Pérdida,-5.78
2021-02-24,48835085938,51290136719,47213500000,49705332031,63695521388,1,1.0,Ganancia,-9.91
2021-02-25,49709082031,51948968750,47093851563,47093851563,54506565949,0,-1.0,Pérdida,1.79
2021-02-26,47180464844,48370785156,44454843750,46339761719,350967941479,0,0.0,Pérdida,-5.09
2021-02-27,46344773438,48253269531,45269027344,46188453125,45910946382,0,0.0,Pérdida,-1.77
2021-02-28,46194015625,46716429688,43241617188,45137769531,53443887451,0,0.0,Pérdida,-0.33
2021-01-03,45159503906,49784015625,45115093750,49631242188,53891300112,1,1.0,Ganancia,-2.24
2021-02-03,49612105469,50127511719,47228843750,48378988281,47530897720,0,-1.0,Pérdida,9.86
2021-03-03,48415816406,52535136719,48274320313,50538242188,53220811975,1,1.0,Ganancia,-2.41
2021-04-03,50522304688,51735089844,47656929688,48561167969,52343816680,0,-1.0,Pérdida,4.35
2021-05-03,48527031250,49396429688,46542515625,48927304688,48625928883,1,1.0,Ganancia,-3.95
2021-06-03,48899230469,49147218750,47257527344,48912382813,34363564661,1,0.0,Pérdida,0.77
2021-07-03,48918679688,51384367188,48918679688,51206691406,43137459378,1,0.0,Pérdida,0.04
2021-08-03,51174117188,52314070313,49506054688,52246523438,48597428048,1,0.0,Pérdida,4.61
2021-09-03,52272968750,54824117188,51981832031,54824117188,50912227385,1,0.0,Pérdida,2.15
2021-10-03,54824011719,57258253906,53290890625,56008550781,57295577614,1,0.0,Pérdida,4.88
2021-11-03,55963179688,58091062500,54484593750,57805121094,56772343595,1,0.0,Pérdida,2.08
2021-12-03,57821218750,57996621094,55376648438,57332089844,55689944702,0,-1.0,Pérdida,3.32
2021-03-13,57343371094,61683863281,56217972656,61243085938,60669829814,1,1.0,Ganancia,-0.83
2021-03-14,61221132813,61597917969,59302316406,59302316406,43901225564,0,-1.0,Pérdida,6.76
2021-03-15,59267429688,60540992188,55393164063,55907199219,66419369890,0,0.0,Pérdida,-3.19
2021-03-16,55840785156,56833179688,53555027344,56804902344,59749798599,1,1.0,Ganancia,-5.78
2021-03-17,56825828125,58969816406,54528628906,58870894531,60258313191,1,0.0,Pérdida,1.76
2021-03-18,58893078125,60116250000,54253578125,57858921875,55746041000,0,-1.0,Pérdida,3.64
2021-03-19,57850441406,59498375000,56643703125,58346652344,49063873786,1,1.0,Ganancia,-1.77
2021-03-20,58332261719,60031285156,58213296875,58313644531,50361731222,0,-1.0,Pérdida,0.83
2021-03-21,58309914063,58767898438,56005617188,57523421875,51943414539,0,0.0,Pérdida,-0.04
2021-03-22,57517890625,58471480469,54288156250,54529144531,56521454974,0,0.0,Pérdida,-1.36
2021-03-23,54511660156,55985441406,53470695313,54738945313,56435023914,1,1.0,Ganancia,-5.23
2021-03-24,54710488281,57262382813,52514332031,52774265625,70567223787,0,-1.0,Pérdida,0.36
2021-03-25,52726746094,53392386719,50856570313,51704160156,67999812841,0,0.0,Pérdida,-3.63
2021-03-26,51683011719,55137312500,51579855469,55137312500,56652197978,1,1.0,Ganancia,-1.98
2021-03-27,55137566406,56568214844,54242910156,55973511719,47266542233,1,0.0,Pérdida,6.68
2021-03-28,55974941406,56610312500,55071113281,55950746094,47686580918,0,-1.0,Pérdida,1.52
2021-03-29,55947898438,58342097656,55139339844,57750199219,57625587027,1,1.0,Ganancia,-0.05
2021-03-30,57750132813,59447222656,57251550781,58917691406,54414116432,1,0.0,Pérdida,3.22
2021-03-31,58930277344,59930027344,57726417969,58918832031,65520826225,0,-1.0,Pérdida,2.04
2021-01-04,58926562500,59586070313,58505277344,59095808594,61669163792,1,1.0,Ganancia,-0.01
2021-02-04,59098878906,60267187500,58869281250,59384312500,58727860620,1,0.0,Pérdida,0.29
2021-03-04,59397410156,60110269531,57603890625,57603890625,59641344484,0,-1.0,Pérdida,0.51
2021-04-04,57604839844,58913746094,57168675781,58758554688,50749662970,1,1.0,Ganancia,-3.02
2021-05-04,58760875000,59891296875,57694824219,59057878906,60706272115,1,0.0,Pérdida,2.01
2021-06-04,59171933594,59479578125,57646808594,58192359375,66058027988,0,-1.0,Pérdida,0.7
2021-07-04,58186507813,58731144531,55604023438,56048937500,75645303584,0,0.0,Pérdida,-1.67
2021-08-04,56099914063,58338738281,55879085938,58323953125,53053855641,1,1.0,Ganancia,-3.59
2021-09-04,58326562500,58937046875,57807863281,58245003906,46655208546,0,-1.0,Pérdida,3.97
2021-10-04,58253777344,61276664063,58038707031,59793234375,58238470525,1,1.0,Ganancia,-0.12
2021-11-04,59846230469,60790554688,59289796875,60204964844,46280252580,1,0.0,Pérdida,2.73
2021-12-04,60175945313,61253035156,59589875000,59893453125,51828688519,0,-1.0,Pérdida,0.55
2021-04-13,59890019531,63742285156,59869957031,63503457031,69983454362,1,1.0,Ganancia,-0.48
2021-04-14,63523753906,64863097656,61554796875,63109695313,77451779687,0,-1.0,Pérdida,6.07
2021-04-15,63075195313,63821671875,62208964844,63314011719,60954381579,1,1.0,Ganancia,-0.71
2021-04-16,63258503906,63594722656,60222531250,61572789063,84293007468,0,-1.0,Pérdida,0.29
2021-04-17,61529921875,62572175781,60361351563,60683820313,66138759198,0,0.0,Pérdida,-2.73
2021-04-18,60701886719,61057457031,52829535156,56216183594,97468872758,0,0.0,Pérdida,-1.35
2021-04-19,56191585938,57520054688,54368593750,55724265625,65344865159,0,0.0,Pérdida,-7.43
2021-04-20,55681792969,57062148438,53448046875,56473031250,67849323955,1,1.0,Ganancia,-0.91
2021-04-21,56471128906,56757972656,53695468750,53906089844,54926612466,0,-1.0,Pérdida,1.42
2021-04-22,53857105469,55410230469,50583812500,51762273438,74798630778,0,0.0,Pérdida,-4.63
2021-04-23,51739808594,52120792969,47714664063,51093652344,86668667320,0,0.0,Pérdida,-3.93
2021-04-24,51143226563,51167562500,48805285156,50050867188,49014494781,0,0.0,Pérdida,-1.15
2021-04-25,50052832031,50506019531,47159484375,49004253906,46117114240,0,0.0,Pérdida,-2.13
2021-04-26,49077792969,54288003906,48852796875,54021753906,58284039825,1,1.0,Ganancia,-1.95
2021-04-27,54030304688,55416964844,53319187500,55033117188,49448222757,1,0.0,Pérdida,10.09
2021-04-28,55036636719,56227207031,53887917969,54824703125,48000572955,0,-1.0,Pérdida,1.86
2021-04-29,54858089844,55115843750,52418027344,53555109375,46088929780,0,0.0,Pérdida,-0.32
2021-04-30,53568664063,57900718750,53129601563,57750175781,52395931985,1,1.0,Ganancia,-2.35
2021-01-05,57714664063,58448339844,57052273438,57828050781,42836427360,1,0.0,Pérdida,7.74
2021-02-05,57825863281,57902593750,56141906250,56631078125,38177405335,0,-1.0,Pérdida,0.19
2021-03-05,56620273438,58973308594,56590871094,57200292969,51713139031,1,1.0,Ganancia,-2.08
2021-04-05,57214179688,57214179688,53191425781,53333539063,68564706967,0,-1.0,Pérdida,1.05
2021-05-05,53252164063,57911363281,52969054688,57424007813,69241316747,1,1.0,Ganancia,-6.92
2021-06-05,57441308594,58363316406,55382507813,56396515625,69523285106,0,-1.0,Pérdida,7.87
2021-07-05,56413953125,58606632813,55321847656,57356402344,68434023376,1,1.0,Ganancia,-1.79
2021-08-05,57352765625,59464613281,56975210938,58803777344,65382980634,1,0.0,Pérdida,1.66
2021-09-05,58877390625,59210882813,56482003906,58232316406,65906690347,0,-1.0,Pérdida,2.66
2021-10-05,58250871094,59519355469,54071457031,55859796875,71776546298,0,0.0,Pérdida,-1.06
2021-11-05,55847242188,56872542969,54608652344,56704574219,61308396325,1,1.0,Ganancia,-4.13
2021-12-05,56714531250,57939363281,49150535156,49150535156,75215403907,0,-1.0,Pérdida,1.55
2021-05-13,49735433594,51330843750,46980019531,49716191406,96721152926,0,0.0,Pérdida,-12.31
2021-05-14,49682980469,51438117188,48868578125,49880535156,55737497453,1,1.0,Ganancia,-0.11
2021-05-15,49855496094,50639664063,46664140625,46760187500,59161047474,0,-1.0,Pérdida,0.35
2021-05-16,46716636719,49720042969,43963351563,46456058594,64047871555,0,0.0,Pérdida,-6.3
2021-05-17,46415898438,46623558594,42207289063,43537511719,74903638450,0,0.0,Pérdida,-0.64
2021-05-18,43488058594,45812457031,42367832031,42909402344,56187365084,0,0.0,Pérdida,-6.31
2021-05-19,42944976563,43546117188,30681496094,37002441406,126358098747,0,0.0,Pérdida,-1.25
2021-05-20,36753667969,42462984375,35050617188,40782738281,88281943359,1,1.0,Ganancia,-14.42
2021-05-21,40596949219,42172171875,33616453125,37304691406,82051616861,0,-1.0,Pérdida,10.46
2021-05-22,37371031250,38831054688,35383683594,37536632813,57377273240,1,1.0,Ganancia,-7.95
2021-05-23,37531449219,38289218750,31227339844,34770582031,78469274361,0,-1.0,Pérdida,0.43
2021-05-24,34700363281,39835140625,34551082031,38705980469,67359584098,1,1.0,Ganancia,-7.54
2021-05-25,38795781250,39776351563,36581429688,38402222656,56211915803,0,-1.0,Pérdida,11.8
2021-05-26,38392625000,40782078125,37905835938,39294199219,51346735160,1,1.0,Ganancia,-1.04
2021-05-27,39316890625,40379617188,37247902344,38436968750,43210968721,0,-1.0,Pérdida,2.41
2021-05-28,38507082031,38856968750,34779039063,35697605469,55200191952,0,0.0,Pérdida,-2.06
2021-05-29,35684156250,37234500000,33693929688,34616066406,45231013335,0,0.0,Pérdida,-7.33
2021-05-30,34607406250,36400667969,33520738281,35678128906,31646080921,1,1.0,Ganancia,-3.02
2021-05-31,35658593750,37468250000,34241945313,37332855469,39009847639,1,0.0,Pérdida,3.04
2021-01-06,37293792969,37896734375,35787085938,36684925781,34639423297,0,-1.0,Pérdida,4.59
2021-02-06,36699921875,38231339844,35966308594,37575179688,33070867190,1,1.0,Ganancia,-1.59
2021-03-06,37599410156,39478953125,37243972656,39208765625,35460750427,1,0.0,Pérdida,2.45
2021-04-06,39242484375,39242484375,35717722656,36894406250,41831090187,0,-1.0,Pérdida,4.37
2021-05-06,36880156250,37917714844,34900414063,35551957031,35959473399,0,0.0,Pérdida,-6.02
2021-06-06,35538609375,36436421875,35304578125,35862378906,28913440585,1,1.0,Ganancia,-3.64
2021-07-06,35835265625,36790570313,33480640625,33560707031,33683936663,0,-1.0,Pérdida,0.83
2021-08-06,33589519531,34017386719,31114443359,33472632813,49902050442,0,0.0,Pérdida,-6.27
2021-09-06,33416976563,37537371094,32475865234,37345121094,53972919008,1,1.0,Ganancia,-0.51
2021-10-06,37389515625,38334324219,35847593750,36702597656,43576032854,0,-1.0,Pérdida,11.89
2021-11-06,36697031250,37608695313,36044449219,37334398438,38699736985,1,1.0,Ganancia,-1.85
2021-12-06,37340144531,37408925781,34728191406,35552515625,37924228550,0,-1.0,Pérdida,1.75
2021-06-13,35555789063,39322781250,34864109375,39097859375,40669112838,1,1.0,Ganancia,-4.78
2021-06-14,39016968750,40978363281,38757285156,40218476563,43148914673,1,0.0,Pérdida,9.73
2021-06-15,40427167969,41295269531,39609468750,40406269531,46420149185,0,-1.0,Pérdida,3.61
2021-06-16,40168691406,40516777344,38176035156,38347062500,39211635100,0,0.0,Pérdida,-0.64
2021-06-17,38341421875,39513671875,37439675781,38053503906,37096670047,0,0.0,Pérdida,-4.55
2021-06-18,38099476563,38187261719,35255855469,35787246094,36200887275,0,0.0,Pérdida,-0.63
2021-06-19,35854527344,36457796875,34933062500,35615871094,31207279719,0,0.0,Pérdida,-5.89
2021-06-20,35563140625,36059484375,33432074219,35698296875,36664034054,1,1.0,Ganancia,-0.81
2021-06-21,35641144531,35721640625,31295935547,31676693359,52809038594,0,-1.0,Pérdida,0.22
2021-06-22,31622376953,33292453125,28893621094,32505660156,58964353058,1,1.0,Ganancia,-11.28
